"Hours since thread went live","Odekake Kozame - Episode 52 discussion"
39.166666666666664,15
39.25,16
39.333333333333336,15
39.416666666666664,14
39.5,17
39.583333333333336,17
39.666666666666664,16
39.75,17
39.833333333333336,15
39.916666666666664,14
40,17
40.083333333333336,17
40.166666666666664,17
40.25,17
40.333333333333336,14
40.416666666666664,14
40.5,16
40.583333333333336,16
40.666666666666664,18
40.75,15
40.833333333333336,17
40.916666666666664,16
41,16
41.083333333333336,14
41.166666666666664,18
41.25,18
41.333333333333336,16
41.416666666666664,15
41.5,17
41.583333333333336,16
41.666666666666664,16
41.75,17
41.833333333333336,18
41.916666666666664,18
42,15
42.083333333333336,18
42.166666666666664,14
42.25,17
42.333333333333336,16
42.416666666666664,16
42.5,14
42.583333333333336,14
42.666666666666664,16
42.75,16
42.833333333333336,16
42.916666666666664,15
43,15
43.083333333333336,17
43.166666666666664,16
43.25,17
43.333333333333336,14
43.416666666666664,17
43.5,17
43.583333333333336,18
43.666666666666664,18
43.75,16
43.833333333333336,15
43.916666666666664,16
44,16
44.083333333333336,16
44.166666666666664,17
44.25,17
44.333333333333336,14
44.416666666666664,17
44.5,14
44.583333333333336,17
44.666666666666664,15
44.75,18
44.833333333333336,15
44.916666666666664,15
45,14
45.083333333333336,18
45.166666666666664,14
45.25,16
45.333333333333336,17
45.416666666666664,15
45.5,18
45.583333333333336,15
45.666666666666664,16
45.75,17
45.833333333333336,16
45.916666666666664,17
46,16
46.083333333333336,16
46.166666666666664,16
46.25,14
46.333333333333336,14
46.416666666666664,14
46.5,16
46.583333333333336,18
46.666666666666664,16
46.75,17
46.833333333333336,14
46.916666666666664,17
47,17
47.083333333333336,15
47.166666666666664,16
47.25,16
47.333333333333336,15
47.416666666666664,17
47.5,17
47.583333333333336,16
47.666666666666664,16
47.75,14
47.833333333333336,15
47.916666666666664,16
